Name	Num_Transcripts
PPP1R18	6
NRM	9
MDC1	8
MDC1-AS1	1
TUBB	7
ENSG00000272540	1
FLOT1	12
IER3-AS1	2
IER3	2
HCG20	4
LINC00243	2
LINC02570	1
DDR1-DT	1
DDR1	58
GTF2H4	6
ENSG00000288473	1
VARS2	13
SFTA2	3
MUCL3	3
HCG21	1
MUC21	2
MUC22	1
C6orf15	1
PSORS1C1	9
CDSN	1
PSORS1C2	1
CCHCR1	32
TCF19	4
POU5F1	7
PSORS1C3	1
ENSG00000272501	1
HCG27	6
ENSG00000271821	1
HLA-C	9
ENSG00000288813	1
LINC02571	1
HLA-B	13
ENSG00000285647	1
ENSG00000272221	1
MICA	8
ENSG00000288587	1
LINC01149	1
HCP5	7
MICB-DT	2
MICB	4
MCCD1	1
DDX39B	21
ATP6V1G2-DDX39B	3
DDX39B-AS1	2
ATP6V1G2	6
NFKBIL1	5
ENSG00000289406	1
LTA	4
TNF	1
LTB	4
LST1	21
NCR3	6
AIF1	5
ENSG00000289375	1
PRRC2A	14
ENSG00000289282	1
BAG6	33
APOM	3
C6orf47	1
C6orf47-AS1	1
GPANK1	8
CSNK2B	11
ENSG00000263020	3
LY6G5B	3
LY6G5C	7
ABHD16A	16
ENSG00000204422	1
LY6G6F	1
LY6G6F-LY6G6D	1
LY6G6E	3
LY6G6D	3
MPIG6B	11
LY6G6C	2
DDAH2	10
CLIC1	5
MSH5	21
MSH5-SAPCD1	4
SAPCD1	3
SAPCD1-AS1	1
VWA7	5
VARS1	14
LSM2	7
HSPA1L	1
HSPA1A	2
ENSG00000289637	1
HSPA1B	1
ENSG00000285565	1
SNHG32	10
NEU1	7
SLC44A4	9
EHMT2-AS1	2
EHMT2	12
C2	24
ZBTB12	1
ENSG00000244255	2
C2-AS1	1
CFB	14
NELFE	14
SKIV2L	16
DXO	15
STK19	18
C4A	19
C4A-AS1	1
C4B	19
C4B-AS1	1
CYP21A2	15
TNXB	11
ENSG00000284829	1
ENSG00000286974	1
ATF6B	8
FKBPL	1
PRRT1	5
ENSG00000285085	2
ENSG00000284954	5
PPT2	12
PPT2-EGFL8	7
EGFL8	6
AGPAT1	8
RNF5	2
AGER	13
ENSG00000273333	1
PBX2	5
GPSM3	5
NOTCH4	5
TSBP1-AS1	17
TSBP1	8
BTNL2	5
HLA-DRA	2
HLA-DRB5	1
HLA-DRB1	6
HLA-DQA1	7
HLA-DQB1	9
HLA-DQB1-AS1	1
ENSG00000232080	4
HLA-DQA2	1
HLA-DQB2	4
HLA-DOB	5
ENSG00000250264	1
TAP2	4
PSMB8	7
PSMB8-AS1	7
PSMB9	5
TAP1	6
ENSG00000289559	1
ENSG00000289047	1
HLA-DMB	6
ENSG00000248993	1
HLA-DMA	9
BRD2	25
ENSG00000223837	1
ENSG00000263756	1
HLA-DOA	6
HLA-DPA1	8
HLA-DPB1	8
HCG24	1
COL11A2	7
RXRB	5
SLC39A7	4
HSD17B8	2
ENSG00000288751	1
RING1	2
ENSG00000272217	1
HCG25	8
VPS52	11
RPS18	8
B3GALT4	2
WDR46	9
PFDN6	7
RGL2	11
ENSG00000289100	1
TAPBP	8
ZBTB22	3
DAXX	11
ENSG00000285064	1
SMIM40	1
KIFC1	4
PHF1	11
CUTA	14
SYNGAP1	30
SYNGAP1-AS1	2
ZBTB9	4
BAK1	2
LINC00336	2
ITPR3	2
UQCC2	4
IP6K3	3
LEMD2	14
MLN	3
ENSG00000287089	1
LINC01016	12
ENSG00000233183	17
GRM4	14
ENSG00000288879	1
HMGA1	7
SMIM29	9
ENSG00000225339	5
NUDT3	1
RPS10-NUDT3	4
RPS10	8
PACSIN1	7
SPDEF	2
ILRUN	3
ILRUN-AS1	5
SNRPC	4
UHRF1BP1	1
TAF11	12
ANKS1A	4
ENSG00000286550	1
TCP11	29
SCUBE3	1
ENSG00000272374	1
ZNF76	11
DEF6	3
PPARD	5
FANCE	8
RPL10A	5
TEAD3	3
TULP1	8
ENSG00000228559	3
ENSG00000289456	1
FKBP5	4
ENSG00000287458	1
ENSG00000232909	1
ARMC12	4
ENSG00000288747	1
CLPSL2	4
CLPSL1	2
CLPS	3
LHFPL5	6
SRPK1	13
SLC26A8	8
MAPK14	10
MAPK13	5
BRPF3-AS1	3
BRPF3	12
PNPLA1	5
BNIP5	1
ETV7	8
ETV7-AS1	2
PXT1	1
KCTD20	10
STK38	1
SRSF3	8
PANDAR	1
CDKN1A	8
DINOL	1
RAB44	1
CPNE5	8
ENSG00000285888	1
ENSG00000287891	3
PPIL1	2
C6orf89	4
ENSG00000232598	1
PI16	4
MTCH1	42
FGD2	11
PIM1	3
TMEM217	12
ENSG00000286105	3
TBC1D22B	1
ENSG00000286672	2
RNF8	8
CMTR1	6
CCDC167	1
LINC02520	3
ENSG00000227920	2
MDGA1	13
ZFAND3-DT	1
ZFAND3	7
BTBD9	9
BTBD9-AS1	1
GLO1	2
DNAH8-DT	1
DNAH8	5
DNAH8-AS1	3
GLP1R	1
SAYSD1	3
KCNK5	1
KCNK17	3
KCNK16	5
KIF6	8
DAAM2	11
DAAM2-AS1	6
MOCS1	9
ENSG00000227131	1
TDRG1	15
LINC00951	1
ENSG00000226070	1
LRFN2	1
ENSG00000236075	1
ENSG00000226454	3
ENSG00000237947	1
UNC5CL	3
OARD1	16
TSPO2	3
APOBEC2	1
NFYA	2
ENSG00000287678	1
TREML1	4
TREM2	3
TREML2	1
TREML4	3
TREM1	7
NCR2	3
FOXP4-AS1	6
LINC01276	4
FOXP4	6
MDFI	9
TFEB	19
ENSG00000231102	1
PGC	4
ENSG00000269387	1
FRS3	5
ENSG00000124593	3
PRICKLE4	6
TOMM6	2
USP49	6
ENSG00000268745	1
ENSG00000288721	3
ENSG00000227516	1
MED20	7
BYSL	5
CCND3	23
ENSG00000223946	1
TAF8	20
C6orf132	3
GUCA1ANB	5
GUCA1A	3
GUCA1B	1
ENSG00000289216	1
MRPS10	1
TRERF1	8
UBR2	3
PRPH2	1
TBCC	1
BICRAL	3
RPL7L1	10
C6orf226	1
ENSG00000288010	1
PTCRA	4
ENSG00000287825	1
CNPY3	1
ENSG00000231113	2
GNMT	1
PEX6	2
PPP2R5D	10
MEA1	6
KLHDC3	2
RRP36	3
ENSG00000272223	1
CUL7	19
KLC4	19
ENSG00000288564	1
MRPL2	9
KLC4-AS1	1
PTK7	20
SRF	1
CUL9	18
ENSG00000245261	1
DNPH1	4
TTBK1	2
SLC22A7	9
CRIP3	7
ZNF318	4
ENSG00000287055	1
ENSG00000287266	1
ABCC10	10
DLK2	4
TJAP1	15
LRRC73	1
POLR1C	16
YIPF3	17
ENSG00000271754	1
XPO5	12
POLH	3
POLH-AS1	1
GTPBP2	10
MAD2L1BP	3
RSPH9	2
MRPS18A	3
ENSG00000236961	1
VEGFA	26
ENSG00000272114	1
ENSG00000283573	1
LINC02537	2
ENSG00000223469	1
LINC01512	1
SCIRT	8
ENSG00000289609	4
C6orf223	4
ENSG00000231881	2
ENSG00000287562	1
MRPL14	1
TMEM63B	10
CAPN11	5
MYMX	2
SLC29A1	24
HSP90AB1	4
SLC35B2	7
NFKBIE	4
TMEM151B	2
ENSG00000272442	1
TCTE1	2
AARS2	2
SPATS1	5
CDC5L	1
ENSG00000237530	3
ENSG00000286417	1
SUPT3H	7
RUNX2	12
ENSG00000271857	1
RUNX2-AS1	1
CLIC5	14
ENSG00000231769	4
ENPP4	1
ENPP5	3
RCAN2	3
RCAN2-DT	4
CYP39A1	5
SLC25A27	8
ENSG00000242973	3
TDRD6	3
PLA2G7	2
ANKRD66	2
ENSG00000236164	1
MEP1A	4
ADGRF5	4
ADGRF5-AS1	1
ADGRF1	13
TNFRSF21	1
ENSG00000287485	1
CD2AP-DT	1
CD2AP	5
ADGRF4	3
ENSG00000226594	1
OPN5	6
PTCHD4	3
ENSG00000286811	1
ENSG00000287137	1
MMUT	1
CENPQ	1
GLYATL3	2
C6orf141	7
RHAG	6
CRISP2	3
ENSG00000235122	23
CRISP3	4
PGK2	1
ENSG00000226707	1
CRISP1	4
DEFB114	1
DEFB113	1
DEFB110	2
DEFB112	1
ENSG00000226733	4
ENSG00000286405	1
ENSG00000233470	1
ENSG00000230472	2
TFAP2D	2
TFAP2B	3
ENSG00000228689	4
PKHD1	2
LINCMD1	1
IL17A	1
IL17F	2
MCM3	6
PAQR8	3
EFHC1	39
ENSG00000289276	1
TRAM2	1
TRAM2-AS1	16
TMEM14A	1
GSTA2	1
GSTA1	3
GSTA5	2
GSTA3	3
GSTA4	6
CILK1	3
ENSG00000288614	1
FBXO9	13
ENSG00000288646	1
ENSG00000261745	1
GCM1	1
ELOVL5	7
ENSG00000271367	1
GCLC	14
ENSG00000249379	2
ENSG00000231683	7
LINC01564	4
KLHL31	2
ENSG00000227885	7
LRRC1	4
ENSG00000271218	1
MLIP	13
ENSG00000236740	2
MLIP-AS1	13
MLIP-IT1	1
ENSG00000287745	1
TINAG	4
TINAG-AS1	1
ENSG00000224984	1
FAM83B	1
ENSG00000261116	1
HCRTR2	2
GFRAL	1
HMGCLL1	9
BMP5	1
COL21A1	12
ENSG00000227602	1
DST	41
DST-AS1	2
BEND6	4
KIAA1586	3
ZNF451	18
ZNF451-AS1	22
BAG2	1
RAB23	2
PRIM2	9
ENSG00000266579	1
ENSG00000272541	1
ENSG00000286723	1
ENSG00000271761	1
ENSG00000272316	1
ENSG00000283352	2
ENSG00000225096	19
ENSG00000275773	1
ENSG00000287598	1
KHDRBS2-OT1	1
KHDRBS2	2
ENSG00000287679	1
FKBP1C	1
LGSN	4
PTP4A1	8
ENSG00000266680	1
ENSG00000285976	2
PHF3	12
EYS	11
SCAT8	2
ENSG00000232120	1
ENSG00000227706	14
ENSG00000286680	1
ENSG00000287557	1
ENSG00000285838	4
ENSG00000223504	1
ENSG00000286564	1
LINC02549	1
ENSG00000288088	3
ADGRB3-DT	14
ADGRB3	6
ENSG00000288712	1
ENSG00000289611	1
LMBRD1	37
COL19A1	5
COL9A1	16
ENSG00000253809	1
ENSG00000287300	1
ENSG00000237643	3
FAM135A-AS1	1
FAM135A	16
SDHAF4	2
ENSG00000271967	1
SMAP1	6
B3GAT2	2
ENSG00000287939	1
ENSG00000232295	24
ENSG00000287380	1
OGFRL1	3
ENSG00000269966	1
ENSG00000230597	1
LINC00472	15
LINC01626	3
ENSG00000285963	1
RIMS1	20
KCNQ5-DT	2
KCNQ5	14
KCNQ5-AS1	4
ENSG00000243501	1
KHDC1L	2
KHDC1	6
KHDC1-AS1	6
DPPA5	1
KHDC3L	1
OOEP	3
OOEP-AS1	1
DDX43	3
CGAS	4
MTO1	79
EEF1A1	23
EEF1A1-AS1	2
ENSG00000289286	1
SLC17A5	2
CD109-AS1	1
CD109	5
ENSG00000223786	1
ENSG00000272243	5
ENSG00000224583	1
COL12A1	13
COX7A2	9
TMEM30A	9
TMEM30A-DT	13
FILIP1	4
ENSG00000237174	8
ENSG00000238156	1
SENP6	12
MYO6	18
IMPG1	4
LINC02540	2
ENSG00000280511	1
ENSG00000271945	3
HTR1B	1
MEI4	3
ENSG00000230309	1
ENSG00000229495	1
IRAK1BP1	4
PHIP	2
ENSG00000286340	8
HMGN3	3
HMGN3-AS1	1
LCAL1	3
ENSG00000231533	5
LCA5	3
ENSG00000287811	5
ENSG00000272137	1
SH3BGRL2	1
LINC01621	3
ENSG00000285586	1
ENSG00000233835	1
ELOVL4	1
ENSG00000287816	1
TTK	11
ENSG00000288071	2
BCKDHB	6
ENSG00000272129	1
ENSG00000233967	4
ENSG00000260645	2
TENT5A	5
ENSG00000226089	2
ENSG00000277797	1
ENSG00000232031	1
LINC01526	1
LINC02542	11
ENSG00000260574	1
IBTK	10
ENSG00000286875	1
TPBG	3
UBE3D	8
ENSG00000227215	1
DOP1A	7
PGM3	22
RWDD2A	1
ME1	1
PRSS35	1
SNAP91	22
ENSG00000237874	1
ENSG00000287705	1
RIPPLY2	3
CYB5R4	3
ENSG00000228679	1
LINC02857	1
MRAP2	1
CEP162	7
LINC01611	3
TBX18	7
TBX18-AS1	12
ENSG00000287294	1
LINC02535	1
NT5E	5
SNX14	97
ENSG00000271793	11
SYNCRIP	21
SNHG5	89
ENSG00000288021	1
HTR1E	1
CGA	6
ENSG00000272008	1
ZNF292	9
GJB7	3
SMIM8	9
C6orf163	4
CFAP206	4
ENSG00000213204	3
SLC35A1	4
RARS2	58
ORC3	7
AKIRIN2	2
ENSG00000286278	1
SPACA1	3
CNR1	7
ENSG00000234426	4
ENSG00000286871	1
RNGTT	4
PNRC1-DT	1
PNRC1	3
SRSF12	5
ENSG00000288009	3
PM20D2	1
GABRR1	7
GABRR2	3
UBE2J1	1
RRAGD	3
ANKRD6	22
ENSG00000237027	2
LYRM2	11
MDN1	5
MDN1-AS1	1
CASP8AP2	6
GJA10	3
BACH2	13
ENSG00000226455	2
ENSG00000287789	1
ENSG00000260271	6
MAP3K7	6
ENSG00000224605	1
CASC6	3
ENSG00000285961	1
ENSG00000261038	1
ENSG00000288101	1
LINC02531	1
ENSG00000235099	1
EPHA7	20
ENSG00000287683	1
ENSG00000289081	1
ENSG00000288085	1
ENSG00000229600	1
ENSG00000231143	1
ENSG00000289178	1
MANEA-DT	1
MANEA	11
ENSG00000287578	3
FUT9	2
UFL1-AS1	9
UFL1	2
FHL5	3
ENSG00000224384	1
GPR63	1
NDUFAF4	3
KLHL32	7
MMS22L	13
ENSG00000271860	55
ENSG00000226207	1
ENSG00000236920	1
ENSG00000283010	1
ENSG00000289501	1
POU3F2	1
FBXL4	2
FAXC	4
COQ3	3
PNISR	14
ENSG00000228506	5
USP45	13
TSTD3	6
CCNC	19
PRDM13	2
MCHR2	2
MCHR2-AS1	9
SIM1	4
SIM1-AS1	1
ASCC3	7
ENSG00000260000	1
GRIK2	41
ENSG00000287397	1
ENSG00000287499	1
ENSG00000288084	1
ENSG00000287616	3
HACE1	12
ENSG00000227535	1
LIN28B-AS1	7
LIN28B	3
BVES	3
BVES-AS1	20
POPDC3	4
PREP	3
ENSG00000231628	1
ENSG00000286084	4
LINC02836	2
ENSG00000284999	2
PRDM1	10
ATG5	11
ENSG00000269919	1
ENSG00000233941	1
CRYBG1	4
ENSG00000282408	1
RTN4IP1	4
QRSL1	3
LINC02526	1
ENSG00000289020	1
LINC02532	55
CD24	8
MTRES1	4
BEND3	2
PDSS2	3
SOBP	4
ENSG00000234206	2
ENSG00000289433	1
SCML4	11
SEC63	10
ENSG00000272476	1
ENSG00000271734	1
OSTM1	7
OSTM1-AS1	3
NR2E1	4
SNX3	4
ENSG00000286562	1
ENSG00000230248	1
AFG1L	7
ENSG00000287044	1
FOXO3	3
LINC00222	7
ENSG00000286511	2
ARMC2	5
ARMC2-AS1	1
SESN1	7
ENSG00000271730	1
CEP57L1	24
CD164	10
ENSG00000260273	1
PPIL6	8
SMPD2	3
MICAL1	8
ZBTB24	1
ZBTB24-DT	2
AK9	12
FIG4	63
GPR6	2
ENSG00000286691	1
WASF1	10
CDC40	7
METTL24	2
ENSG00000287268	1
DDO	3
SLC22A16	8
ENSG00000260188	1
CDK19	8
AMD1	10
GTF3C6	2
RPF2	4
SLC16A10	5
MFSD4B-DT	1
MFSD4B	18
ENSG00000271789	1
REV3L	13
ENSG00000272356	1
REV3L-IT1	1
TRAF3IP2-AS1	15
ENSG00000286616	1
TRAF3IP2	16
ENSG00000255389	1
FYN	29
ENSG00000289256	1
LINC02527	3
CCN6	9
TUBE1	11
FAM229B	2
LAMA4	24
ENSG00000237234	6
ENSG00000270661	1
ENSG00000271208	1
LAMA4-AS1	9
ENSG00000281613	4
RFPL4B	1
ENSG00000286914	1
ENSG00000232299	1
ENSG00000288560	1
ENSG00000287728	1
ENSG00000223811	1
LINC02518	3
ENSG00000236347	1
ENSG00000288916	1
LINC02541	5
ENSG00000231912	1
ENSG00000289198	1
MARCKS	1
MROCKI	4
LINC02880	2
HDAC2	17
HDAC2-AS2	19
HS3ST5	2
ENSG00000232395	2
ENSG00000226079	2
ENSG00000287097	1
LINC02534	2
ENSG00000289376	1
FRK	1
ENSG00000287933	2
NT5DC1	4
COL10A1	5
ENSG00000236326	1
TSPYL4	1
DSE	18
TSPYL1	2
ENSG00000285446	1
CALHM6-AS1	1
CALHM6	3
ENSG00000234117	1
TRAPPC3L	3
CALHM5	1
CALHM4	5
ENSG00000289304	1
RWDD1	6
RSPH4A	3
ZUP1	4
KPNA5	3
FAM162B	1
GPRC6A	3
RFX6	3
ENSG00000287253	1
VGLL2	2
ROS1	3
ENSG00000282218	1
ENSG00000226181	1
DCBLD1	12
GOPC	3
ENSG00000289372	1
NUS1	1
SLC35F1	2
CEP85L	11
PLN	1
ENSG00000286339	1
MCM9	9
ASF1A	2
ENSG00000253194	1
FAM184A	14
MAN1A1	1
ENSG00000287100	11
ENSG00000286540	1
ENSG00000287992	1
TBC1D32	9
GJA1	4
HSF2	3
SERINC1	1
PKIB	13
ENSG00000287258	1
ENSG00000272472	1
ENSG00000287818	2
FABP7	2
SMPDL3A	3
ENSG00000285652	1
CLVS2	2
TRDN	7
TRDN-AS1	20
ENSG00000285691	2
ENSG00000285941	1
NKAIN2	6
ENSG00000237321	1
RNF217-AS1	16
RNF217	11
TPD52L1	17
HDDC2	10
ENSG00000286299	1
ENSG00000226409	7
HEY2-AS1	6
LINC02523	2
HEY2	2
NCOA7	11
NCOA7-AS1	1
HINT3	1
TRMT11	12
CENPW	3
ENSG00000287731	1
RSPO3	3
RNF146	13
ECHDC1	23
KIAA0408	5
SOGA3	4
SOGA3	3
C6orf58	2
LINC02536	1
THEMIS	6
PTPRK	22
PTPRK-AS1	1
ENSG00000224733	1
ENSG00000289190	1
LAMA2	20
ENSG00000226149	12
ENSG00000233351	1
ARHGAP18	3
TMEM244	2
L3MBTL3	10
ENSG00000227678	7
SAMD3	15
TMEM200A	4
ENSG00000229923	1
SMLR1	1
EPB41L2	33
ENSG00000288977	1
AKAP7	10
ENSG00000289262	1
ARG1	11
MED23	9
ENPP3	7
OR2A4	1
CTAGE9	1
ENPP1	12
ENSG00000236673	3
CCN2	1
CCN2-AS1	1
LINC02921	2
LINC01013	34
MOXD1	4
STX7	4
TAAR9	1
TAAR8	1
TAAR6	1
TAAR5	1
ENSG00000286663	1
TAAR2	2
TAAR1	1
VNN1	1
VNN2	16
ENSG00000234484	1
SLC18B1	7
RPS12	2
LINC00326	18
ENSG00000286438	3
EYA4	28
ENSG00000223542	1
ENSG00000234567	1
TARID	12
ENSG00000272428	1
LINC01312	4
TCF21	2
TBPL1	8
ENSG00000288529	1
SLC2A12	1
ENSG00000287413	1
SGK1	30
ENSG00000286887	1
LINC01010	16
ENSG00000287974	1
CT69	12
ENSG00000232310	15
ENSG00000229722	1
ENSG00000227723	1
ENSG00000236389	1
ALDH8A1	6
ENSG00000240056	1
HBS1L	16
ENSG00000232876	1
MYB	41
MYB-AS1	1
ENSG00000224374	1
AHI1	66
ENSG00000234084	1
ENSG00000287094	1
AHI1-DT	24
LINC02524	3
ENSG00000236378	1
PDE7B	3
ENSG00000286313	2
ENSG00000288054	1
ENSG00000237596	16
MTFR2	7
BCLAF1	24
ENSG00000289312	1
ENSG00000260418	1
MAP7	9
ENSG00000272189	1
MAP3K5	2
MAP3K5-AS1	1
ENSG00000286646	1
PEX7	7
SLC35D3	1
NHEG1	2
ENSG00000235399	1
IL20RA	8
IL22RA2	3
IFNGR1	19
OLIG3	1
ENSG00000230533	11
ENSG00000283265	1
LINC02539	4
WAKMAR2	7
TNFAIP3	6
ENSG00000287393	1
LINC02528	2
LINC02865	2
PERP	1
ARFGEF3	1
PBOV1	1
SMIM28	1
HEBP2	4
NHSL1	9
ENSG00000225177	5
CCDC28A-AS1	2
CCDC28A	1
ECT2L	4
REPS1	21
ABRACL	2
HECA	1
ENSG00000231329	17
ENSG00000272446	5
TXLNB	2
ENSG00000226571	6
CITED2	4
LINC01625	8
FILNC1	8
ENSG00000225148	1
ENSG00000287820	2
ENSG00000236013	18
ENSG00000288714	3
ENSG00000234147	20
ENSG00000286452	1
ENSG00000259828	1
NMBR	2
NMBR-AS1	1
GJE1	1
VTA1	5
LINC02919	1
ADGRG6	14
ENSG00000236366	3
ENSG00000287084	1
ENSG00000233138	1
HIVEP2	5
ENSG00000237851	1
HIVEP2-DT	4
LINC01277	10
ENSG00000227192	1
AIG1	10
ENSG00000225752	1
ADAT2	3
PEX3	3
ENSG00000278206	1
FUCA2	3
PHACTR2	12
PHACTR2-AS1	3
ENSG00000257065	1
LTV1	1
ENSG00000280148	1
ZC2HC1B	2
PLAGL1	27
HYMAI	1
SF3B5	1
ENSG00000288836	1
STX11	1
UTRN	13
ENSG00000225311	1
ENSG00000285598	1
EPM2A	28
ENSG00000270638	1
ENSG00000270828	1
ENSG00000288551	1
ENSG00000288056	1
FBXO30	1
EPM2A-DT	20
SHPRH	10
GRM1	7
RAB32	1
ADGB-DT	1
ADGB	12
STXBP5-AS1	56
ENSG00000227748	4
ENSG00000272397	1
LUADT1	1
STXBP5	7
SAMD5	2
ENSG00000227681	4
ENSG00000226249	1
ENSG00000287976	1
ENSG00000234675	1
ENSG00000230205	1
ENSG00000287473	1
ENSG00000224658	1
SASH1	10
UST	3
UST-AS1	1
UST-AS2	1
ENSG00000289359	1
ENSG00000228408	4
TAB2	9
TAB2-AS1	2
ENSG00000283608	1
SUMO4	1
ZC3H12D	5
ENSG00000289045	1
PPIL4	2
ENSG00000235168	1
GINM1	3
ENSG00000281021	1
ENSG00000233330	1
KATNA1	8
LATS1	7
ENSG00000278899	1
NUP43	6
PCMT1	12
ENSG00000231760	2
ENSG00000285889	1
ENSG00000285991	1
LRP11	3
ENSG00000273132	1
RAET1E-AS1	1
RAET1E	6
RAET1E-AS1	2
RAET1G	3
ULBP2	1
ULBP1	1
RAET1L	2
ENSG00000235972	1
ULBP3	2
PPP1R14C	1
IYD	9
PLEKHG1	9
ENSG00000232891	1
ENSG00000224029	1
ENSG00000226599	1
MTHFD1L	12
ENSG00000232290	1
ENSG00000223598	1
ENSG00000231883	1
AKAP12	5
ZBTB2	1
RMND1	25
ARMT1	4
CCDC170	3
ESR1	14
ENSG00000233823	1
ENSG00000287914	1
ENSG00000284615	1
SYNE1	51
SYNE1-AS1	1
ENSG00000226193	1
NANOGP11	1
MYCT1	3
VIP	3
LINC02840	14
FBXO5	3
ENSG00000227627	4
MTRF1L	11
RGS17	2
ENSG00000213121	1
ENSG00000237312	1
OPRM1	23
IPCEF1	13
ENSG00000288520	1
CNKSR3	5
ENSG00000286553	1
ENSG00000287260	1
SCAF8	6
TIAM2	20
ENSG00000235381	1
TFB1M	9
CLDN20	1
ENSG00000232529	1
NOX3	1
ENSG00000287092	1
ENSG00000285797	1
ENSG00000227360	2
ENSG00000271265	1
ARID1B	38
ENSG00000271551	1
ENSG00000270487	1
ENSG00000288910	1
ENSG00000233044	1
TMEM242	2
TMEM242-DT	1
ENSG00000286482	1
ZDHHC14	9
SNX9	23
ENSG00000234361	1
ENSG00000229502	2
SNX9-AS1	1
SYNJ2	9
ENSG00000285642	1
SYNJ2-IT1	1
SERAC1	18
GTF2H5	7
TULP4	7
ENSG00000274023	1
ENSG00000287591	1
ENSG00000238019	1
TMEM181	2
DYNLT1	3
SYTL3	4
EZR	3
EZR-AS1	1
ENSG00000285159	1
LINC02901	18
RSPH3	3
TAGAP-AS1	25
TAGAP	4
ENSG00000226032	1
ENSG00000288845	1
ENSG00000285492	2
ENSG00000224478	4
FNDC1-AS1	2
FNDC1	3
FNDC1-IT1	1
ENSG00000231178	3
LINC02529	7
ENSG00000286533	1
ENSG00000237927	1
SOD2	15
WTAP	8
SOD2-OT1	1
ACAT2	3
TCP1	18
MRPL18	4
PNLDC1	7
ENSG00000236823	1
MAS1	2
IGF2R	11
AIRN	2
SLC22A1	7
SLC22A2	6
ENSG00000230234	1
SLC22A3	1
ENSG00000287656	1
LPA	3
ENSG00000224477	2
PLG	12
ENSG00000287558	1
ENSG00000224371	5
ENSG00000233342	3
ENSG00000231863	2
MAP3K4-AS1	1
MAP3K4	16
AGPAT4	6
PRKN	23
ENSG00000286498	1
ENSG00000286805	1
PACRG	10
ENSG00000285610	1
PACRG-AS2	4
ENSG00000285553	1
PACRG-AS3	28
PACRG-AS1	5
ENSG00000285564	5
ENSG00000285726	1
CAHM	1
QKI	17
ENSG00000228692	1
ENSG00000235538	13
ENSG00000285858	1
ENSG00000288696	2
ENSG00000286573	1
ENSG00000260422	1
ENSG00000230627	1
ENSG00000288584	1
ENSG00000288648	1
ENSG00000226739	1
ENSG00000287550	5
ENSG00000227455	4
ENSG00000287877	1
C6orf118	3
PDE10A	40
ENSG00000236627	1
ENSG00000223942	2
LINC00602	1
ENSG00000287824	1
ENSG00000231297	1
TBXT	4
LNCDAT	7
ENSG00000233365	1
ENSG00000280850	3
PRR18	2
ENSG00000287189	2
SFT2D1	6
ENSG00000286760	9
MPC1	7
MPC1-DT	1
RPS6KA2	13
RPS6KA2-IT1	1
RAMACL	1
ENSG00000287690	1
ENSG00000249141	1
RPS6KA2-AS1	1
RNASET2	22
ENSG00000227598	1
ENSG00000285730	1
CEP43	8
ENSG00000272980	1
CCR6	4
ENSG00000284825	1
ENSG00000284914	1
TCP10L2	7
GPR31	1
ENSG00000286674	1
ENSG00000280707	5
ENSG00000231720	1
ENSG00000228648	1
UNC93A	5
TTLL2	4
ENSG00000287297	1
LINC02538	1
ENSG00000287594	7
LINC02487	4
LINC01558	3
ENSG00000269155	1
ENSG00000285212	2
AFDN-DT	15
AFDN	23
ENSG00000235994	2
KIF25-AS1	3
KIF25	8
FRMD1	11
ENSG00000234768	1
ENSG00000287056	1
ENSG00000237987	1
ENSG00000228361	1
ENSG00000234647	2
DACT2	4
ENSG00000224417	1
ENSG00000260771	1
SMOC2	5
ENSG00000235815	1
ENSG00000289090	1
ENSG00000225879	4
ENSG00000285917	1
ENSG00000229720	1
ENSG00000234519	4
ENSG00000286826	1
LINC01615	5
LINC02544	1
ENSG00000226445	3
THBS2	15
ENSG00000233085	2
LINC02519	2
ENSG00000285887	1
ENSG00000285733	3
ENSG00000272848	1
WDR27	19
C6orf120	1
PHF10	6
ENSG00000227704	5
ENSG00000232640	1
DYNLT2	2
ERMARD	16
ENSG00000266896	1
LINC00242	2
LINC00574	15
ENSG00000236173	1
ENSG00000287823	2
ENSG00000288162	1
ENSG00000289623	3
ENSG00000287407	1
ENSG00000232197	3
ENSG00000230960	2
ENSG00000288959	1
ENSG00000273100	1
ENSG00000271820	1
LINC01624	3
DLL1	2
FAM120B	5
ENSG00000271234	1
ENSG00000261003	1
ENSG00000288970	3
ENSG00000288829	1
PSMB1	2
TBP	7
PDCD2	15
ENSG00000287411	1
ENSG00000230423	4
ENSG00000234986	1
ENSG00000225532	1
ENSG00000283061	2
ENSG00000282572	4
ENSG00000232325	1
ENSG00000242611	1
ENSG00000287883	1
ENSG00000242474	14
ENSG00000240859	6
ENSG00000261795	1
ENSG00000239715	1
ENSG00000240093	1
FAM20C	5
FOXL3	2
ENSG00000287342	1
ENSG00000249574	1
ENSG00000286710	3
ENSG00000286764	1
ENSG00000234471	1
PDGFA	6
PDGFA-DT	8
PRKAR1B	12
PRKAR1B-AS2	1
PRKAR1B-AS1	1
DNAAF5	8
SUN1	35
GET4	7
ENSG00000273151	1
ADAP1	19
COX19	4
CYP2W1	5
C7orf50	8
ENSG00000225146	1
GPR146	5
ENSG00000257607	1
ENSG00000224079	1
ENSG00000226291	1
GPER1	5
ZFAND2A	7
ZFAND2A-DT	7
UNCX	1
ENSG00000233082	1
MICALL2	15
ENSG00000225981	5
ENSG00000273230	1
INTS1	8
ENSG00000231927	1
MAFK	3
TMEM184A	11
PSMG3	3
PSMG3-AS1	9
ENSG00000231476	1
ELFN1	4
